Time (YY:MM:DD hh:mm:ss.s),Flow (US GPM),Energy NET (Ton),RTD1 Temperature (F),RTD2 Temperature (F)
10/24/2018 10:25:38.8,83.20,-22151.9,74.34,79.16
10/24/2018 10:35:38.8,83.56,-22155.5,72.95,79.39
10/24/2018 10:45:38.8,82.88,-22158.6,73.58,78.30
10/24/2018 10:55:38.8,83.00,-22161.4,74.07,78.94
10/24/2018 11:05:38.8,83.48,-22164.1,73.62,79.05
10/24/2018 11:15:38.8,82.29,-22168.0,72.57,79.32
10/24/2018 11:25:38.8,82.49,-22171.6,72.14,78.15
10/24/2018 11:35:38.8,82.45,-22174.8,72.72,78.06
10/24/2018 11:45:38.8,82.57,-22177.7,73.13,78.01
10/24/2018 11:55:38.8,82.76,-22180.4,73.27,78.30
10/24/2018 12:05:38.8,82.96,-22183.6,73.11,78.91
10/24/2018 12:15:38.8,83.64,-22186.9,72.91,78.76
10/24/2018 12:25:38.8,83.12,-22190.2,73.26,78.80
10/24/2018 12:35:38.8,83.12,-22193.3,73.33,78.71
10/24/2018 12:45:38.8,82.37,-22196.7,72.97,79.09
10/24/2018 12:55:38.8,82.96,-22200.1,73.02,78.89
10/24/2018 13:05:38.8,82.53,-22203.2,73.47,78.75
10/24/2018 13:15:38.8,83.36,-22206.4,73.29,79.09
10/24/2018 13:25:38.8,86.14,-22210.2,73.35,80.28
10/24/2018 13:35:38.8,85.82,-22214.2,73.17,79.74
10/24/2018 13:45:38.8,87.25,-22218.1,73.74,80.01
10/24/2018 13:55:38.8,85.66,-22221.8,73.67,80.15
10/24/2018 14:05:38.8,85.90,-22225.9,73.40,80.71
10/24/2018 14:15:38.8,85.15,-22230.2,73.45,80.28
10/24/2018 14:25:38.8,83.80,-22233.8,73.53,79.83
10/24/2018 14:35:38.8,84.47,-22237.7,73.20,80.28
10/24/2018 14:45:38.8,83.80,-22241.5,73.63,79.95
10/24/2018 14:55:38.8,84.51,-22245.2,73.80,80.20
10/24/2018 15:05:38.8,84.19,-22249.0,73.81,80.29
10/24/2018 15:15:38.8,84.27,-22253.0,73.53,80.62
10/24/2018 15:25:38.8,83.72,-22257.1,73.56,80.26
10/24/2018 15:35:38.8,84.63,-22260.9,74.01,80.55
10/24/2018 15:45:38.8,84.39,-22264.7,73.71,80.40
10/24/2018 15:55:38.8,83.92,-22268.7,73.53,80.44
10/24/2018 16:05:38.8,84.51,-22272.7,73.58,80.31
10/24/2018 16:15:38.8,84.15,-22276.5,73.80,80.29
10/24/2018 16:25:38.8,84.91,-22280.3,73.72,80.60
10/24/2018 16:35:38.8,83.12,-22284.4,73.65,80.53
10/24/2018 16:45:38.8,85.07,-22288.4,73.78,80.64
10/24/2018 16:55:38.8,87.01,-22292.4,74.05,81.10
10/24/2018 17:05:38.8,86.77,-22296.7,73.96,81.09
10/24/2018 17:15:38.8,87.21,-22301.0,74.08,81.14
10/24/2018 17:25:38.8,86.69,-22305.1,74.08,80.82
10/24/2018 17:35:38.8,87.57,-22309.3,73.89,81.05
10/24/2018 17:45:38.8,86.42,-22313.6,73.51,80.38
10/24/2018 17:55:38.8,86.14,-22317.6,73.51,80.17
10/24/2018 18:05:38.8,85.86,-22321.4,73.67,79.92
10/24/2018 18:15:38.8,86.38,-22325.3,73.62,80.10
10/24/2018 18:25:38.8,86.14,-22329.2,73.42,80.02
10/24/2018 18:35:38.8,85.98,-22333.1,73.58,80.01
10/24/2018 18:45:38.8,86.45,-22336.8,73.76,80.01
10/24/2018 18:55:38.8,86.22,-22340.6,73.87,80.19
10/24/2018 19:05:38.8,85.26,-22344.4,73.67,80.24
10/24/2018 19:15:38.8,82.53,-22348.3,73.35,79.93
10/24/2018 19:25:38.8,83.48,-22351.8,73.40,79.27
10/24/2018 19:35:38.8,82.96,-22355.2,72.99,79.11
10/24/2018 19:45:38.8,82.84,-22358.7,72.95,79.07
10/24/2018 19:55:38.8,82.05,-22362.1,72.99,78.60
10/24/2018 20:05:38.8,82.53,-22365.3,72.72,78.48
10/24/2018 20:15:38.8,82.33,-22368.7,72.55,78.37
10/24/2018 20:25:38.8,81.85,-22371.9,72.68,78.17
10/24/2018 20:35:38.8,82.37,-22374.9,73.08,78.22
10/24/2018 20:45:38.8,81.93,-22377.9,73.08,78.30
10/24/2018 20:55:38.8,82.49,-22381.1,72.88,78.55
10/24/2018 21:05:38.8,81.89,-22384.2,72.90,78.28
10/24/2018 21:15:38.8,82.61,-22387.1,73.18,78.15
10/24/2018 21:25:38.8,82.33,-22390.0,73.00,78.31
10/24/2018 21:35:38.8,82.17,-22393.1,72.88,78.48
10/24/2018 21:45:38.8,82.25,-22396.2,72.90,78.35
10/24/2018 21:55:38.8,81.73,-22399.2,73.24,78.28
10/24/2018 22:05:38.8,83.04,-22402.2,72.95,78.53
10/24/2018 22:15:38.8,81.93,-22405.4,72.82,78.40
10/24/2018 22:25:38.8,82.41,-22408.5,72.90,78.19
10/24/2018 22:35:38.8,81.69,-22411.5,72.99,78.03
10/24/2018 22:45:38.8,81.06,-22414.4,72.91,78.26
10/24/2018 22:55:38.8,82.09,-22417.4,72.88,78.28
10/24/2018 23:05:38.8,81.26,-22420.5,73.17,78.39
10/24/2018 23:15:38.8,82.57,-22423.3,73.24,78.28
10/24/2018 23:25:38.8,81.65,-22426.3,73.04,78.48
10/24/2018 23:35:38.8,81.81,-22429.5,72.95,78.42
10/24/2018 23:45:38.8,82.17,-22432.5,73.20,78.26
10/24/2018 23:55:38.8,81.53,-22435.3,73.02,78.31
10/25/2018 00:05:38.8,81.85,-22438.4,72.91,78.42
10/25/2018 00:15:38.8,81.42,-22441.5,72.91,78.35
10/25/2018 00:25:38.8,82.01,-22444.5,72.95,78.17
10/25/2018 00:35:38.8,81.02,-22447.4,73.02,78.17
10/25/2018 00:45:38.8,81.81,-22450.3,73.06,78.26
10/25/2018 00:55:38.8,81.73,-22453.3,73.00,78.24
10/25/2018 01:05:38.8,81.81,-22456.3,73.08,78.39
10/25/2018 01:15:38.8,82.57,-22459.2,73.06,78.21
10/25/2018 01:25:38.8,81.34,-22462.2,73.22,78.31
10/25/2018 01:35:38.8,82.13,-22465.2,73.00,78.28
10/25/2018 01:45:38.8,81.22,-22468.1,73.11,78.30
10/25/2018 01:55:38.8,81.89,-22471.1,73.02,78.39
10/25/2018 02:05:38.8,81.57,-22474.1,73.06,78.28
10/25/2018 02:15:38.8,82.25,-22477.1,73.09,78.42
10/25/2018 02:25:38.8,82.13,-22480.1,73.02,78.26
10/25/2018 02:35:38.8,81.77,-22483.1,73.06,78.30
10/25/2018 02:45:38.8,81.81,-22486.1,72.95,78.22
10/25/2018 02:55:38.8,81.26,-22489.1,72.97,78.17
10/25/2018 03:05:38.8,82.01,-22492.0,73.20,78.48
10/25/2018 03:15:38.8,81.57,-22494.8,73.44,78.15
10/25/2018 03:25:38.8,82.05,-22497.5,73.62,78.53
10/25/2018 03:35:38.8,81.97,-22500.3,73.67,78.55
10/25/2018 03:45:38.8,81.97,-22503.1,73.81,78.80
10/25/2018 03:55:38.8,81.89,-22505.8,74.12,78.82
10/25/2018 04:05:38.8,82.57,-22509.0,72.73,79.11
10/25/2018 04:15:38.8,81.42,-22512.7,72.36,78.69
10/25/2018 04:25:38.8,81.06,-22516.0,72.30,77.90
10/25/2018 04:35:38.8,81.30,-22519.0,72.66,77.63
10/25/2018 04:45:38.8,80.70,-22521.7,72.90,77.65
10/25/2018 04:55:38.8,81.18,-22524.4,73.45,78.06
10/25/2018 05:05:38.8,81.42,-22527.0,73.47,78.17
10/25/2018 05:15:38.8,82.09,-22529.7,73.71,78.62
10/25/2018 05:25:38.8,81.22,-22532.5,73.76,78.73
10/25/2018 05:35:38.8,81.30,-22535.3,73.87,78.80
10/25/2018 05:45:38.8,82.33,-22538.1,74.08,78.82
10/25/2018 05:55:38.8,81.57,-22540.7,74.34,79.11
10/25/2018 06:05:38.8,82.45,-22544.2,73.11,79.16
10/25/2018 06:15:38.8,81.42,-22547.3,72.84,77.90
10/25/2018 06:25:38.8,81.38,-22550.4,73.27,78.55
10/25/2018 06:35:38.8,81.18,-22553.1,73.40,78.04
10/25/2018 06:45:38.8,81.38,-22555.8,73.63,78.49
10/25/2018 06:55:38.8,82.57,-22558.7,73.20,78.58
10/25/2018 07:05:38.8,81.65,-22561.6,73.78,78.46
10/25/2018 07:15:38.8,81.38,-22564.2,73.92,78.64
10/25/2018 07:25:38.8,81.02,-22567.0,73.54,78.69
10/25/2018 07:35:38.8,82.09,-22569.9,73.87,78.93
10/25/2018 07:45:38.8,81.77,-22572.6,73.94,78.57
10/25/2018 07:55:38.8,82.01,-22575.3,74.23,79.02
10/25/2018 08:05:38.8,81.85,-22578.9,73.18,79.07
10/25/2018 08:15:38.8,81.38,-22581.9,73.20,77.90
10/25/2018 08:25:38.8,81.61,-22584.5,73.67,78.44
10/25/2018 08:35:38.8,83.24,-22587.1,73.87,78.49
10/25/2018 08:45:38.8,82.17,-22589.6,74.30,79.14
10/25/2018 08:55:38.8,82.01,-22592.9,72.39,78.93
10/25/2018 09:05:38.8,81.38,-22596.1,73.94,78.37
10/25/2018 09:15:38.8,82.29,-22598.6,71.96,78.31
10/25/2018 09:25:38.8,81.18,-22602.3,72.81,78.82
10/25/2018 09:35:38.8,81.77,-22605.1,72.95,77.45
10/25/2018 09:45:38.8,81.06,-22607.7,73.44,77.97
10/25/2018 09:55:38.8,82.29,-22610.3,72.46,78.42
10/25/2018 10:05:38.8,81.46,-22613.5,72.59,78.82
10/25/2018 10:15:38.8,82.09,-22617.0,72.27,78.22
10/25/2018 10:25:38.8,81.06,-22620.1,72.52,77.65
10/25/2018 10:35:38.8,81.81,-22622.8,73.15,77.83
10/25/2018 10:45:38.8,81.73,-22625.6,72.84,78.10
10/25/2018 10:55:38.8,82.05,-22628.5,73.00,78.15
10/25/2018 11:05:38.8,81.93,-22631.5,73.06,78.19
10/25/2018 11:15:38.8,81.69,-22634.3,73.44,78.22
10/25/2018 11:25:38.8,82.29,-22637.2,73.00,78.48
10/25/2018 11:35:38.8,81.57,-22640.3,72.99,78.64
10/25/2018 11:45:38.8,82.09,-22643.4,72.95,78.37
10/25/2018 11:55:38.8,81.57,-22646.3,73.22,78.31
10/25/2018 12:05:38.8,83.28,-22649.4,72.95,78.62
10/25/2018 12:15:38.8,82.05,-22652.7,72.95,78.55
10/25/2018 12:25:38.8,82.84,-22655.9,73.13,78.66
10/25/2018 12:35:38.8,82.76,-22658.9,73.40,78.75
10/25/2018 12:45:38.8,82.76,-22662.1,73.51,79.29
10/25/2018 12:55:38.8,82.37,-22665.5,73.06,79.21
10/25/2018 13:05:38.8,82.88,-22669.0,73.11,79.05
10/25/2018 13:15:38.8,82.61,-22672.3,73.18,78.82
10/25/2018 13:25:38.8,82.73,-22675.8,72.88,79.14
10/25/2018 13:35:38.8,82.33,-22679.4,72.95,79.00
10/25/2018 13:45:38.8,82.88,-22682.7,73.31,79.11
10/25/2018 13:55:38.8,83.04,-22686.2,73.36,79.41
10/25/2018 14:05:38.8,83.36,-22689.8,73.69,79.84
10/25/2018 14:15:38.8,83.72,-22693.3,73.65,79.70
10/25/2018 14:25:38.8,83.84,-22696.9,73.42,80.31
10/25/2018 14:35:38.8,83.56,-22700.9,73.47,80.20
10/25/2018 14:45:38.8,83.44,-22704.6,73.54,79.93
10/25/2018 14:55:38.8,83.64,-22708.3,73.85,80.22
10/25/2018 15:05:38.8,83.48,-22712.1,73.74,80.22
10/25/2018 15:15:38.8,83.92,-22715.9,73.85,80.56
10/25/2018 15:25:38.8,84.51,-22719.9,73.62,80.46
10/25/2018 15:35:38.8,83.96,-22723.9,73.78,80.42
10/25/2018 15:45:38.8,83.52,-22727.7,73.81,80.28
10/25/2018 15:55:38.8,88.84,-22731.6,73.63,80.60
10/25/2018 16:05:38.8,85.98,-22735.9,73.96,81.19
10/25/2018 16:15:38.8,86.34,-22740.0,74.10,80.94
10/25/2018 16:25:38.8,85.54,-22744.2,74.07,81.12
10/25/2018 16:35:38.8,86.30,-22748.6,73.78,81.18
10/25/2018 16:45:38.8,86.02,-22752.9,73.89,80.92
10/25/2018 16:55:38.8,82.69,-22757.0,73.99,80.94
10/25/2018 17:05:38.8,83.68,-22760.9,73.72,80.31
10/25/2018 17:15:38.8,84.19,-22764.8,73.56,80.38
10/25/2018 17:25:38.8,83.44,-22768.7,73.47,79.97
10/25/2018 17:35:38.8,83.64,-22772.4,73.51,79.99
10/25/2018 17:45:38.8,83.84,-22776.3,73.24,79.79
10/25/2018 17:55:38.8,84.11,-22780.0,73.24,79.72
10/25/2018 18:05:38.8,82.92,-22783.7,73.20,79.39
10/25/2018 18:15:38.8,84.35,-22787.2,73.44,79.45
10/25/2018 18:25:38.8,83.20,-22790.7,73.36,79.45
10/25/2018 18:35:38.8,83.28,-22794.4,73.27,79.47
10/25/2018 18:45:38.8,83.12,-22797.9,73.33,79.20
10/25/2018 18:55:38.8,84.31,-22801.3,73.13,79.16
10/25/2018 19:05:38.8,82.96,-22804.8,73.13,79.02
10/25/2018 19:15:38.8,83.16,-22808.3,72.91,78.94
10/25/2018 19:25:38.8,81.85,-22811.7,72.99,78.73
10/25/2018 19:35:38.8,83.12,-22814.9,73.26,79.02
10/25/2018 19:45:38.8,82.49,-22818.1,73.20,79.02
10/25/2018 19:55:38.8,83.20,-22821.6,72.70,79.05
10/25/2018 20:05:38.8,81.93,-22825.2,72.84,78.75
10/25/2018 20:15:38.8,81.81,-22828.4,72.90,78.31
10/25/2018 20:25:38.8,81.30,-22831.5,72.81,78.51
10/25/2018 20:35:38.8,81.89,-22834.8,72.59,78.39
10/25/2018 20:45:38.8,81.30,-22838.0,72.91,78.37
10/25/2018 20:55:38.8,81.97,-22840.8,73.11,78.17
10/25/2018 21:05:38.8,81.89,-22843.8,72.95,78.49
10/25/2018 21:15:38.8,82.05,-22847.0,72.95,78.60
10/25/2018 21:25:38.8,81.77,-22850.1,73.49,78.51
10/25/2018 21:35:38.8,82.09,-22853.1,73.02,78.62
10/25/2018 21:45:38.8,82.09,-22856.4,72.82,78.76
10/25/2018 21:55:38.8,81.38,-22859.7,72.82,78.49
10/25/2018 22:05:38.8,81.46,-22862.7,73.13,78.31
10/25/2018 22:15:38.8,80.82,-22865.6,73.00,78.37
10/25/2018 22:25:38.8,81.65,-22868.9,72.88,78.67
10/25/2018 22:35:38.8,81.46,-22872.0,72.84,78.30
10/25/2018 22:45:38.8,81.57,-22875.0,73.20,78.40
10/25/2018 22:55:38.8,81.73,-22878.0,72.86,78.44
10/25/2018 23:05:38.8,81.85,-22881.2,72.95,78.60
10/25/2018 23:15:38.8,81.10,-22884.3,73.06,78.35
10/25/2018 23:25:38.8,81.77,-22887.2,73.29,78.44
10/25/2018 23:35:38.8,80.90,-22890.3,72.84,78.69
10/25/2018 23:45:38.8,81.53,-22893.6,72.82,78.66
10/25/2018 23:55:38.8,80.50,-22896.7,72.88,78.31
10/26/2018 00:05:38.8,81.38,-22899.8,72.95,78.37
10/26/2018 00:15:38.8,80.62,-22902.8,73.02,78.24
10/26/2018 00:25:38.8,82.01,-22905.8,72.82,78.49
10/26/2018 00:35:38.8,80.66,-22908.9,72.79,78.21
10/26/2018 00:45:38.8,81.61,-22912.0,72.91,78.51
10/26/2018 00:55:38.8,80.70,-22915.0,73.04,78.13
10/26/2018 01:05:38.8,80.98,-22917.7,73.45,78.24
10/26/2018 01:15:38.8,80.66,-22920.4,73.62,78.62
10/26/2018 01:25:38.8,81.61,-22923.3,73.65,78.87
10/26/2018 01:35:38.8,81.42,-22926.2,73.80,78.94
10/26/2018 01:45:38.8,82.37,-22929.0,74.12,79.09
10/26/2018 01:55:38.8,81.30,-22932.3,72.90,79.18
10/26/2018 02:05:38.8,81.02,-22935.6,73.58,78.57
10/26/2018 02:15:38.8,81.06,-22938.3,73.72,78.57
10/26/2018 02:25:38.8,81.73,-22941.0,74.12,78.80
10/26/2018 02:35:38.8,81.42,-22944.4,72.95,79.12
10/26/2018 02:45:38.8,80.78,-22947.5,73.40,78.13
10/26/2018 02:55:38.8,81.26,-22950.2,73.89,78.58
10/26/2018 03:05:38.8,81.85,-22953.0,71.94,78.84
10/26/2018 03:15:38.8,80.23,-22956.5,73.45,79.11
10/26/2018 03:25:38.8,81.14,-22959.1,73.99,78.28
10/26/2018 03:35:38.8,81.22,-22962.3,72.72,78.93
10/26/2018 03:45:38.8,80.94,-22965.8,72.27,78.46
10/26/2018 03:55:38.8,79.99,-22969.1,72.50,77.92
10/26/2018 04:05:38.8,81.38,-22972.0,72.77,77.86
10/26/2018 04:15:38.8,80.50,-22974.8,72.95,77.86
10/26/2018 04:25:38.8,80.62,-22977.6,73.31,78.30
10/26/2018 04:35:38.8,80.58,-22980.3,73.49,78.26
10/26/2018 04:45:38.8,80.82,-22983.1,73.80,78.87
10/26/2018 04:55:38.8,80.70,-22985.9,73.72,78.76
10/26/2018 05:05:38.8,81.50,-22988.8,73.85,78.96
10/26/2018 05:15:38.8,81.06,-22991.6,74.12,78.91
10/26/2018 05:25:38.8,81.38,-22995.1,72.66,79.16
10/26/2018 05:35:38.8,80.74,-22998.4,73.20,77.92
10/26/2018 05:45:38.8,81.81,-23001.1,73.54,78.51
10/26/2018 05:55:38.8,80.86,-23003.8,73.80,78.48
10/26/2018 06:05:38.8,81.57,-23006.5,74.19,78.85
10/26/2018 06:15:38.8,81.06,-23010.1,72.97,79.02
10/26/2018 06:25:38.8,80.94,-23013.1,73.17,78.17
10/26/2018 06:35:38.8,80.54,-23015.8,73.71,78.51
10/26/2018 06:45:38.8,81.97,-23018.5,73.96,78.75
10/26/2018 06:55:38.8,81.38,-23021.6,72.28,78.93
10/26/2018 07:05:38.8,80.74,-23024.9,73.60,79.21
10/26/2018 07:15:38.8,80.07,-23027.7,73.53,78.44
10/26/2018 07:25:38.8,81.69,-23030.4,73.94,78.66
10/26/2018 07:35:38.8,80.58,-23033.1,74.37,79.05
10/26/2018 07:45:38.8,81.73,-23036.6,72.21,79.27
10/26/2018 07:55:38.8,80.94,-23040.2,72.43,78.08
10/26/2018 08:05:38.8,80.66,-23043.2,72.61,77.92
10/26/2018 08:15:38.8,80.38,-23046.1,72.72,77.65
10/26/2018 08:25:38.8,80.42,-23048.8,73.04,78.06
10/26/2018 08:35:38.8,80.70,-23051.6,73.00,78.06
10/26/2018 08:45:38.8,80.50,-23054.5,73.09,78.21
10/26/2018 08:55:38.8,80.98,-23057.4,73.00,78.19
10/26/2018 09:05:38.8,80.27,-23060.2,73.60,78.19
10/26/2018 09:15:38.8,81.69,-23062.8,73.60,78.66
10/26/2018 09:25:38.8,80.86,-23065.7,73.27,78.73
10/26/2018 09:35:38.8,81.65,-23068.9,72.90,78.76
10/26/2018 09:45:38.8,80.54,-23072.1,72.86,78.26
10/26/2018 09:55:38.8,81.38,-23075.0,73.18,78.13
10/26/2018 10:05:38.8,81.34,-23077.8,73.02,78.30
10/26/2018 10:15:38.8,81.65,-23080.9,72.88,78.53
10/26/2018 10:25:38.8,80.98,-23084.1,73.06,78.35
10/26/2018 10:35:38.8,80.94,-23086.9,73.40,78.30
10/26/2018 10:45:38.8,81.65,-23089.8,73.06,78.57
10/26/2018 10:55:38.8,81.53,-23093.0,73.09,78.60
10/26/2018 11:05:38.8,81.77,-23096.0,73.54,78.62
10/26/2018 11:15:38.8,81.57,-23098.8,73.78,78.69
10/26/2018 11:25:38.8,82.41,-23101.8,73.63,79.21
10/26/2018 11:35:38.8,82.01,-23105.0,73.62,79.12
10/26/2018 11:45:38.8,82.49,-23108.0,74.32,79.29
10/26/2018 11:55:38.8,82.09,-23111.1,73.13,79.45
10/26/2018 12:05:38.8,83.68,-23114.9,72.72,79.63
10/26/2018 12:15:38.8,84.15,-23118.8,73.02,79.92
10/26/2018 12:25:38.8,83.80,-23122.4,73.02,78.85
10/26/2018 12:35:38.8,84.35,-23126.0,72.95,79.36
10/26/2018 12:45:38.8,83.20,-23129.9,72.79,79.45
10/26/2018 12:55:38.8,83.76,-23133.6,73.44,79.39
10/26/2018 13:05:38.8,84.71,-23137.0,73.53,79.25
10/26/2018 13:15:38.8,84.63,-23140.8,73.04,80.15
10/26/2018 13:25:38.8,81.69,-23144.9,72.79,79.72
10/26/2018 13:35:38.8,81.69,-23148.4,73.11,79.02
10/26/2018 13:45:38.8,82.61,-23151.8,73.20,79.30
10/26/2018 13:55:38.8,84.23,-23155.5,73.17,80.17
10/26/2018 14:05:38.8,85.07,-23159.7,73.00,80.26
10/26/2018 14:15:38.8,84.23,-23163.8,73.36,80.11
10/26/2018 14:25:38.8,85.22,-23167.8,73.51,80.38
10/26/2018 14:35:38.8,84.83,-23171.8,73.53,80.51
10/26/2018 14:45:38.8,85.19,-23176.0,73.63,80.60
10/26/2018 14:55:38.8,84.51,-23180.0,73.78,80.76
10/26/2018 15:05:38.8,84.67,-23184.2,73.76,80.96
10/26/2018 15:15:38.8,81.97,-23188.5,73.24,80.85
10/26/2018 15:25:38.8,82.61,-23192.8,73.24,80.31
10/26/2018 15:35:38.8,83.52,-23196.6,73.67,80.20
10/26/2018 15:45:38.8,82.88,-23200.4,73.80,80.49
10/26/2018 15:55:38.8,84.59,-23204.4,73.49,80.73
10/26/2018 16:05:38.8,83.00,-23208.7,73.20,80.46
10/26/2018 16:15:38.8,83.44,-23212.9,73.40,80.46
10/26/2018 16:25:38.8,83.60,-23216.8,73.54,80.35
10/26/2018 16:35:38.8,85.50,-23220.8,73.74,80.87
10/26/2018 16:45:38.8,86.30,-23225.3,73.65,81.23
10/26/2018 16:55:38.8,85.19,-23229.6,73.96,80.87
10/26/2018 17:05:38.8,86.73,-23233.8,73.71,80.94
10/26/2018 17:15:38.8,85.03,-23238.1,73.51,80.92
10/26/2018 17:25:38.8,85.66,-23242.6,73.20,80.67
10/26/2018 17:35:38.8,84.79,-23246.7,73.67,80.24
10/26/2018 17:45:38.8,85.26,-23250.5,73.78,80.35
10/26/2018 17:55:38.8,85.11,-23254.5,73.85,80.60
10/26/2018 18:05:38.8,84.91,-23258.7,73.36,80.67
10/26/2018 18:15:38.8,85.50,-23263.1,73.40,80.55
10/26/2018 18:25:38.8,84.75,-23267.0,73.85,80.28
10/26/2018 18:35:38.8,83.84,-23270.7,73.74,79.99
10/26/2018 18:45:38.8,82.88,-23274.5,73.24,80.04
10/26/2018 18:55:38.8,83.48,-23278.4,73.00,79.81
10/26/2018 19:05:38.8,82.96,-23282.1,73.27,79.38
10/26/2018 19:15:38.8,83.28,-23285.7,73.17,79.61
10/26/2018 19:25:38.8,83.12,-23289.4,72.84,79.48
10/26/2018 19:35:38.8,86.18,-23293.4,72.82,79.29
10/26/2018 19:45:38.8,84.79,-23297.1,73.17,79.25
10/26/2018 19:55:38.8,84.39,-23300.6,73.33,79.43
10/26/2018 20:05:38.8,84.67,-23304.4,72.95,79.57
10/26/2018 20:15:38.8,81.53,-23308.3,72.66,79.36
10/26/2018 20:25:38.8,82.65,-23311.8,72.79,78.53
10/26/2018 20:35:38.8,81.30,-23314.9,72.95,78.24
10/26/2018 20:45:38.8,82.29,-23318.0,73.15,78.87
10/26/2018 20:55:38.8,81.81,-23321.3,72.75,78.58
10/26/2018 21:05:38.8,81.65,-23324.6,72.99,78.66
10/26/2018 21:15:38.8,82.41,-23327.7,73.31,78.66
10/26/2018 21:25:38.8,81.97,-23330.8,73.40,78.80
10/26/2018 21:35:38.8,82.69,-23334.0,73.17,79.09
10/26/2018 21:45:38.8,82.21,-23337.4,73.02,78.93
10/26/2018 21:55:38.8,82.49,-23340.8,73.18,79.03
10/26/2018 22:05:38.8,82.01,-23344.0,73.06,78.84
10/26/2018 22:15:38.8,82.09,-23347.5,72.73,78.87
10/26/2018 22:25:38.8,82.65,-23350.8,72.82,78.49
10/26/2018 22:35:38.8,81.93,-23353.9,73.24,78.53
10/26/2018 22:45:38.8,82.13,-23356.9,73.15,78.64
10/26/2018 22:55:38.8,82.69,-23360.2,72.86,78.73
10/26/2018 23:05:38.8,82.49,-23363.5,73.06,78.62
10/26/2018 23:15:38.8,81.77,-23366.6,73.17,78.49
10/26/2018 23:25:38.8,82.49,-23369.7,73.29,78.80
10/26/2018 23:35:38.8,81.57,-23372.8,73.36,78.84
10/26/2018 23:45:38.8,82.73,-23376.0,73.27,78.98
10/26/2018 23:55:38.8,82.73,-23379.2,73.31,78.89
10/27/2018 00:05:38.8,82.80,-23382.4,73.27,78.87
10/27/2018 00:15:38.8,82.69,-23385.6,73.53,78.84
10/27/2018 00:25:38.8,82.17,-23388.5,73.87,78.93
10/27/2018 00:35:38.8,83.24,-23391.5,73.90,79.30
10/27/2018 00:45:38.8,82.53,-23394.6,73.89,79.41
10/27/2018 00:55:38.8,83.04,-23397.8,73.92,79.45
10/27/2018 01:05:38.8,81.97,-23400.9,73.87,79.32
10/27/2018 01:15:38.8,82.13,-23404.1,73.85,79.39
10/27/2018 01:25:38.8,82.96,-23407.2,73.80,79.27
10/27/2018 01:35:38.8,82.37,-23410.4,73.92,79.43
10/27/2018 01:45:38.8,83.20,-23413.5,73.87,79.43
10/27/2018 01:55:38.8,81.93,-23416.7,73.96,79.41
10/27/2018 02:05:38.8,82.76,-23419.8,73.85,79.39
10/27/2018 02:15:38.8,82.57,-23423.0,73.89,79.34
10/27/2018 02:25:38.8,82.25,-23426.1,73.87,79.41
10/27/2018 02:35:38.8,82.96,-23429.3,73.85,79.27
10/27/2018 02:45:38.8,82.84,-23432.4,73.89,79.39
10/27/2018 02:55:38.8,83.00,-23435.5,74.26,79.34
10/27/2018 03:05:38.8,82.61,-23439.0,72.28,79.54
10/27/2018 03:15:38.8,81.53,-23442.9,72.84,78.91
10/27/2018 03:25:38.8,81.18,-23446.1,72.81,78.13
10/27/2018 03:35:38.8,81.93,-23449.1,73.17,78.51
10/27/2018 03:45:38.8,81.69,-23452.1,73.24,78.55
10/27/2018 03:55:38.8,82.17,-23455.1,73.35,78.76
10/27/2018 04:05:38.8,82.37,-23458.2,73.36,78.80
10/27/2018 04:15:38.8,81.18,-23461.4,73.35,78.91
10/27/2018 04:25:38.8,82.25,-23464.5,73.29,78.85
10/27/2018 04:35:38.8,82.09,-23467.6,73.24,78.80
10/27/2018 04:45:38.8,82.13,-23470.7,73.81,78.98
10/27/2018 04:55:38.8,81.46,-23473.6,73.60,78.84
10/27/2018 05:05:38.8,82.57,-23476.6,73.67,79.12
10/27/2018 05:15:38.8,81.93,-23479.8,73.67,79.11
10/27/2018 05:25:38.8,82.33,-23482.9,73.69,79.14
10/27/2018 05:35:38.8,82.01,-23486.0,73.69,79.11
10/27/2018 05:45:38.8,82.05,-23489.1,73.71,79.11
10/27/2018 05:55:38.8,82.53,-23492.2,73.71,79.12
10/27/2018 06:05:38.8,81.65,-23495.3,73.67,79.07
10/27/2018 06:15:38.8,82.25,-23498.4,73.67,79.12
10/27/2018 06:25:38.8,81.53,-23501.4,74.16,79.25
10/27/2018 06:35:38.8,82.80,-23504.5,73.29,79.38
10/27/2018 06:45:38.8,82.41,-23508.2,72.61,79.18
10/27/2018 06:55:38.8,81.34,-23511.9,72.32,78.53
10/27/2018 07:05:38.8,81.38,-23515.3,72.37,77.99
10/27/2018 07:15:38.8,80.82,-23518.2,73.26,78.03
10/27/2018 07:25:38.8,82.49,-23520.9,73.24,78.35
10/27/2018 07:35:38.8,81.38,-23523.8,73.47,78.64
10/27/2018 07:45:38.8,82.29,-23526.9,73.31,78.91
10/27/2018 07:55:38.8,81.42,-23530.0,73.27,78.69
10/27/2018 08:05:38.8,81.65,-23533.2,73.27,78.82
10/27/2018 08:15:38.8,81.81,-23536.3,73.15,78.64
10/27/2018 08:25:38.8,81.38,-23539.4,73.18,78.71
10/27/2018 08:35:38.8,82.09,-23542.5,73.13,78.60
